Date,Chicken_ID,Farm_Name,Lat,Lon,Breed,Age_Days,Weight_Kg,Eggs_Laid,Barn_Temp_C
2026-06-08,KIP-0416,Hasselt Kip,50.93,5.33,Sussex,234,2.61,0,22.3
2026-06-08,KIP-0417,Lommel Hoeve,51.23,5.31,Sussex,213,2.3,2,22.3
2026-06-08,KIP-0418,Hasselt Kip,50.93,5.33,Rhode Island Red,218,2.61,0,22.3
2026-06-08,KIP-0419,Hasselt Kip,50.93,5.33,Sussex,278,2.24,0,22.3
2026-06-08,KIP-0420,Hasselt Kip,50.93,5.33,Rhode Island Red,133,2.63,1,22.3
2026-06-08,KIP-0421,Geel Pluimvee,51.16,4.99,Leghorn,309,2.88,1,22.3
2026-06-08,KIP-0422,Geel Pluimvee,51.16,4.99,Leghorn,173,2.88,1,22.3
2026-06-08,KIP-0423,Geel Pluimvee,51.16,4.99,Leghorn,212,2.38,0,22.3
2026-06-08,KIP-0424,Hasselt Kip,50.93,5.33,Leghorn,222,2.74,2,22.3
2026-06-08,KIP-0425,Geel Pluimvee,51.16,4.99,Rhode Island Red,191,2.38,1,22.3
2026-06-08,KIP-0426,Geel Pluimvee,51.16,4.99,Sussex,170,2.47,3,22.3
2026-06-08,KIP-0427,Lommel Hoeve,51.23,5.31,Leghorn,259,2.67,0,22.3
2026-06-08,KIP-0428,Geel Pluimvee,51.16,4.99,Sussex,150,2.59,0,22.3
2026-06-08,KIP-0429,Geel Pluimvee,51.16,4.99,Rhode Island Red,164,2.28,0,22.3
2026-06-08,KIP-0430,Hasselt Kip,50.93,5.33,Rhode Island Red,242,2.24,1,22.3
2026-06-08,KIP-0431,Hasselt Kip,50.93,5.33,Rhode Island Red,272,2.7,0,22.3
2026-06-08,KIP-0432,Hasselt Kip,50.93,5.33,Leghorn,205,2.93,0,22.3
2026-06-08,KIP-0433,Hasselt Kip,50.93,5.33,Sussex,132,2.65,1,22.3
2026-06-08,KIP-0434,Hasselt Kip,50.93,5.33,Sussex,227,2.17,0,22.3
2026-06-08,KIP-0435,Hasselt Kip,50.93,5.33,Sussex,294,2.49,1,22.3
2026-06-08,KIP-0436,Geel Pluimvee,51.16,4.99,Rhode Island Red,164,2.46,1,22.3
2026-06-08,KIP-0437,Hasselt Kip,50.93,5.33,Leghorn,242,2.5,4,22.3
2026-06-08,KIP-0438,Hasselt Kip,50.93,5.33,Rhode Island Red,141,2.9,1,22.3
2026-06-08,KIP-0439,Lommel Hoeve,51.23,5.31,Rhode Island Red,248,2.57,2,22.3
2026-06-08,KIP-0440,Geel Pluimvee,51.16,4.99,Sussex,137,2.54,0,22.3
2026-06-08,KIP-0441,Geel Pluimvee,51.16,4.99,Rhode Island Red,162,2.48,0,22.3
2026-06-08,KIP-0442,Geel Pluimvee,51.16,4.99,Sussex,270,2.87,0,22.3
2026-06-08,KIP-0443,Hasselt Kip,50.93,5.33,Leghorn,249,2.33,1,22.3
2026-06-08,KIP-0444,Hasselt Kip,50.93,5.33,Sussex,303,2.43,1,22.3
2026-06-08,KIP-0445,Hasselt Kip,50.93,5.33,Leghorn,257,2.49,1,22.3
2026-06-08,KIP-0446,Lommel Hoeve,51.23,5.31,Sussex,250,2.74,0,22.3
2026-06-08,KIP-0447,Hasselt Kip,50.93,5.33,Rhode Island Red,227,2.3,0,22.3
2026-06-08,KIP-0448,Lommel Hoeve,51.23,5.31,Rhode Island Red,171,2.54,0,22.3
2026-06-08,KIP-0449,Geel Pluimvee,51.16,4.99,Leghorn,238,2.27,1,22.3
2026-06-08,KIP-0450,Hasselt Kip,50.93,5.33,Leghorn,280,2.27,3,22.3
2026-06-08,KIP-0451,Lommel Hoeve,51.23,5.31,Leghorn,280,2.43,1,22.3
2026-06-08,KIP-0452,Lommel Hoeve,51.23,5.31,Sussex,189,2.42,0,22.3
2026-06-08,KIP-0453,Hasselt Kip,50.93,5.33,Sussex,302,2.58,0,22.3
2026-06-08,KIP-0454,Geel Pluimvee,51.16,4.99,Leghorn,254,2.21,1,22.3
2026-06-08,KIP-0455,Geel Pluimvee,51.16,4.99,Rhode Island Red,219,2.24,1,22.3
2026-06-08,KIP-0456,Geel Pluimvee,51.16,4.99,Sussex,275,2.59,0,22.3
2026-06-08,KIP-0457,Lommel Hoeve,51.23,5.31,Sussex,208,2.34,0,22.3
2026-06-08,KIP-0458,Lommel Hoeve,51.23,5.31,Sussex,296,2.54,2,22.3
2026-06-08,KIP-0459,Lommel Hoeve,51.23,5.31,Leghorn,147,2.58,1,22.3
2026-06-08,KIP-0460,Lommel Hoeve,51.23,5.31,Leghorn,148,2.31,0,22.3
2026-06-08,KIP-0461,Geel Pluimvee,51.16,4.99,Leghorn,208,2.22,2,22.3
2026-06-08,KIP-0462,Hasselt Kip,50.93,5.33,Leghorn,244,2.43,1,22.3
2026-06-08,KIP-0463,Lommel Hoeve,51.23,5.31,Leghorn,166,2.86,0,22.3
2026-06-08,KIP-0464,Lommel Hoeve,51.23,5.31,Rhode Island Red,125,2.5,0,22.3
2026-06-08,KIP-0465,Geel Pluimvee,51.16,4.99,Rhode Island Red,128,2.66,1,22.3
2026-06-08,KIP-0466,Hasselt Kip,50.93,5.33,Leghorn,140,2.74,0,22.3
2026-06-08,KIP-0467,Hasselt Kip,50.93,5.33,Sussex,241,2.72,1,22.3
2026-06-08,KIP-0468,Geel Pluimvee,51.16,4.99,Leghorn,242,2.49,0,22.3
2026-06-08,KIP-0469,Geel Pluimvee,51.16,4.99,Rhode Island Red,306,2.69,1,22.3
2026-06-08,KIP-0470,Hasselt Kip,50.93,5.33,Rhode Island Red,283,2.51,0,22.3
2026-06-08,KIP-0471,Lommel Hoeve,51.23,5.31,Sussex,271,2.37,0,22.3
2026-06-08,KIP-0472,Hasselt Kip,50.93,5.33,Rhode Island Red,171,2.66,1,22.3
2026-06-08,KIP-0473,Geel Pluimvee,51.16,4.99,Leghorn,148,2.72,2,22.3
2026-06-08,KIP-0474,Lommel Hoeve,51.23,5.31,Sussex,166,2.1,0,22.3
2026-06-08,KIP-0475,Lommel Hoeve,51.23,5.31,Leghorn,244,2.71,0,22.3
2026-06-08,KIP-0476,Geel Pluimvee,51.16,4.99,Leghorn,287,2.5,0,22.3
2026-06-08,KIP-0477,Geel Pluimvee,51.16,4.99,Sussex,301,2.62,0,22.3
2026-06-08,KIP-0478,Geel Pluimvee,51.16,4.99,Leghorn,252,2.69,4,22.3
2026-06-08,KIP-0479,Hasselt Kip,50.93,5.33,Rhode Island Red,205,2.77,1,22.3
2026-06-08,KIP-0480,Hasselt Kip,50.93,5.33,Leghorn,236,2.76,2,22.3
2026-06-08,KIP-0481,Lommel Hoeve,51.23,5.31,Sussex,217,2.54,0,22.3
2026-06-08,KIP-0482,Geel Pluimvee,51.16,4.99,Sussex,231,2.73,0,22.3
2026-06-08,KIP-0483,Lommel Hoeve,51.23,5.31,Sussex,291,2.19,0,22.3
2026-06-08,KIP-0484,Lommel Hoeve,51.23,5.31,Leghorn,295,2.43,0,22.3
2026-06-08,KIP-0485,Lommel Hoeve,51.23,5.31,Sussex,311,2.71,3,22.3
2026-06-08,KIP-0486,Lommel Hoeve,51.23,5.31,Sussex,224,2.53,3,22.3
2026-06-08,KIP-0487,Geel Pluimvee,51.16,4.99,Leghorn,117,2.45,0,22.3
2026-06-08,KIP-0488,Lommel Hoeve,51.23,5.31,Rhode Island Red,194,2.37,0,22.3
2026-06-08,KIP-0489,Geel Pluimvee,51.16,4.99,Leghorn,291,2.62,1,22.3
2026-06-08,KIP-0490,Geel Pluimvee,51.16,4.99,Sussex,238,2.67,1,22.3
2026-06-08,KIP-0491,Hasselt Kip,50.93,5.33,Sussex,187,2.21,1,22.3
2026-06-08,KIP-0492,Geel Pluimvee,51.16,4.99,Leghorn,238,2.31,0,22.3
2026-06-08,KIP-0493,Hasselt Kip,50.93,5.33,Rhode Island Red,164,2.84,1,22.3
2026-06-08,KIP-0494,Geel Pluimvee,51.16,4.99,Sussex,148,2.26,0,22.3
2026-06-08,KIP-0495,Geel Pluimvee,51.16,4.99,Sussex,274,2.54,0,22.3
2026-06-08,KIP-0496,Geel Pluimvee,51.16,4.99,Sussex,225,2.78,2,22.3
2026-06-08,KIP-0497,Hasselt Kip,50.93,5.33,Leghorn,129,2.53,2,22.3
2026-06-08,KIP-0498,Hasselt Kip,50.93,5.33,Sussex,227,2.45,2,22.3
2026-06-08,KIP-0499,Lommel Hoeve,51.23,5.31,Rhode Island Red,129,2.34,1,22.3
2026-06-09,KIP-0000,Geel Pluimvee,51.16,4.99,Rhode Island Red,313,2.68,1,22.5
2026-06-09,KIP-0001,Geel Pluimvee,51.16,4.99,Leghorn,207,2.06,2,22.5
2026-06-09,KIP-0002,Hasselt Kip,50.93,5.33,Rhode Island Red,219,2.09,1,22.5
2026-06-09,KIP-0003,Geel Pluimvee,51.16,4.99,Rhode Island Red,249,2.43,0,22.5
2026-06-09,KIP-0004,Lommel Hoeve,51.23,5.31,Leghorn,199,2.4,0,22.5
2026-06-09,KIP-0005,Lommel Hoeve,51.23,5.31,Leghorn,219,2.36,0,22.5
2026-06-09,KIP-0006,Lommel Hoeve,51.23,5.31,Rhode Island Red,169,2.67,0,22.5
2026-06-09,KIP-0007,Hasselt Kip,50.93,5.33,Sussex,179,2.66,0,22.5
2026-06-09,KIP-0008,Geel Pluimvee,51.16,4.99,Rhode Island Red,186,2.61,0,22.5
2026-06-09,KIP-0009,Lommel Hoeve,51.23,5.31,Rhode Island Red,244,2.58,1,22.5
2026-06-09,KIP-0010,Hasselt Kip,50.93,5.33,Rhode Island Red,124,2.23,0,22.5
2026-06-09,KIP-0011,Geel Pluimvee,51.16,4.99,Rhode Island Red,171,2.33,0,22.5
2026-06-09,KIP-0012,Hasselt Kip,50.93,5.33,Leghorn,186,2.56,1,22.5
2026-06-09,KIP-0013,Lommel Hoeve,51.23,5.31,Rhode Island Red,210,2.31,1,22.5
2026-06-09,KIP-0014,Lommel Hoeve,51.23,5.31,Sussex,208,2.2,0,22.5
2026-06-09,KIP-0015,Lommel Hoeve,51.23,5.31,Leghorn,144,2.5,1,22.5
2026-06-09,KIP-0016,Hasselt Kip,50.93,5.33,Sussex,239,2.15,1,22.5
2026-06-09,KIP-0017,Hasselt Kip,50.93,5.33,Sussex,301,2.67,0,22.5
2026-06-09,KIP-0018,Lommel Hoeve,51.23,5.31,Sussex,175,2.57,2,22.5
2026-06-09,KIP-0019,Hasselt Kip,50.93,5.33,Sussex,310,2.54,1,22.5
2026-06-09,KIP-0020,Lommel Hoeve,51.23,5.31,Leghorn,251,2.5,0,22.5
2026-06-09,KIP-0021,Lommel Hoeve,51.23,5.31,Leghorn,225,2.39,0,22.5
2026-06-09,KIP-0022,Geel Pluimvee,51.16,4.99,Sussex,131,2.59,0,22.5
2026-06-09,KIP-0023,Hasselt Kip,50.93,5.33,Sussex,165,2.22,1,22.5
2026-06-09,KIP-0024,Lommel Hoeve,51.23,5.31,Leghorn,311,2.45,0,22.5
2026-06-09,KIP-0025,Lommel Hoeve,51.23,5.31,Leghorn,233,2.37,1,22.5
2026-06-09,KIP-0026,Hasselt Kip,50.93,5.33,Leghorn,261,2.59,0,22.5
2026-06-09,KIP-0027,Geel Pluimvee,51.16,4.99,Rhode Island Red,227,2.69,0,22.5
2026-06-09,KIP-0028,Geel Pluimvee,51.16,4.99,Rhode Island Red,310,2.48,2,22.5
2026-06-09,KIP-0029,Lommel Hoeve,51.23,5.31,Rhode Island Red,129,2.73,1,22.5
2026-06-09,KIP-0030,Hasselt Kip,50.93,5.33,Sussex,255,2.93,2,22.5
2026-06-09,KIP-0031,Geel Pluimvee,51.16,4.99,Rhode Island Red,239,2.63,0,22.5
2026-06-09,KIP-0032,Hasselt Kip,50.93,5.33,Sussex,226,2.58,2,22.5
2026-06-09,KIP-0033,Hasselt Kip,50.93,5.33,Sussex,202,2.58,1,22.5
2026-06-09,KIP-0034,Lommel Hoeve,51.23,5.31,Rhode Island Red,119,2.26,2,22.5
2026-06-09,KIP-0035,Geel Pluimvee,51.16,4.99,Sussex,139,2.7,2,22.5
2026-06-09,KIP-0036,Lommel Hoeve,51.23,5.31,Rhode Island Red,136,2.6,1,22.5
2026-06-09,KIP-0037,Geel Pluimvee,51.16,4.99,Rhode Island Red,182,2.6,1,22.5
2026-06-09,KIP-0038,Geel Pluimvee,51.16,4.99,Leghorn,196,2.5,1,22.5
2026-06-09,KIP-0039,Geel Pluimvee,51.16,4.99,Rhode Island Red,172,2.96,0,22.5
2026-06-09,KIP-0040,Geel Pluimvee,51.16,4.99,Leghorn,178,2.17,0,22.5
2026-06-09,KIP-0041,Geel Pluimvee,51.16,4.99,Rhode Island Red,315,2.58,0,22.5
2026-06-09,KIP-0042,Hasselt Kip,50.93,5.33,Rhode Island Red,315,2.52,2,22.5
2026-06-09,KIP-0043,Lommel Hoeve,51.23,5.31,Leghorn,141,2.84,0,22.5
2026-06-09,KIP-0044,Hasselt Kip,50.93,5.33,Leghorn,201,2.72,1,22.5
2026-06-09,KIP-0045,Geel Pluimvee,51.16,4.99,Rhode Island Red,243,2.38,0,22.5
2026-06-09,KIP-0046,Lommel Hoeve,51.23,5.31,Sussex,257,2.61,0,22.5
2026-06-09,KIP-0047,Geel Pluimvee,51.16,4.99,Leghorn,137,2.53,0,22.5
2026-06-09,KIP-0048,Lommel Hoeve,51.23,5.31,Sussex,163,2.33,0,22.5
2026-06-09,KIP-0049,Hasselt Kip,50.93,5.33,Sussex,254,2.42,0,22.5
2026-06-09,KIP-0050,Lommel Hoeve,51.23,5.31,Sussex,175,2.23,1,22.5
2026-06-09,KIP-0051,Lommel Hoeve,51.23,5.31,Leghorn,180,2.6,1,22.5
2026-06-09,KIP-0052,Lommel Hoeve,51.23,5.31,Sussex,132,2.68,0,22.5
2026-06-09,KIP-0053,Lommel Hoeve,51.23,5.31,Leghorn,310,2.55,0,22.5
2026-06-09,KIP-0054,Lommel Hoeve,51.23,5.31,Sussex,261,2.62,0,22.5
2026-06-09,KIP-0055,Geel Pluimvee,51.16,4.99,Rhode Island Red,275,2.58,3,22.5
2026-06-09,KIP-0056,Lommel Hoeve,51.23,5.31,Rhode Island Red,232,2.46,0,22.5
2026-06-09,KIP-0057,Lommel Hoeve,51.23,5.31,Leghorn,277,2.34,0,22.5
2026-06-09,KIP-0058,Hasselt Kip,50.93,5.33,Rhode Island Red,222,2.74,1,22.5
2026-06-09,KIP-0059,Lommel Hoeve,51.23,5.31,Rhode Island Red,228,2.74,0,22.5
2026-06-09,KIP-0060,Hasselt Kip,50.93,5.33,Sussex,282,2.4,2,22.5
2026-06-09,KIP-0061,Geel Pluimvee,51.16,4.99,Leghorn,188,2.72,0,22.5
2026-06-09,KIP-0062,Lommel Hoeve,51.23,5.31,Sussex,256,2.35,1,22.5
2026-06-09,KIP-0063,Hasselt Kip,50.93,5.33,Sussex,208,2.72,0,22.5
2026-06-09,KIP-0064,Hasselt Kip,50.93,5.33,Sussex,213,2.63,0,22.5
2026-06-09,KIP-0065,Geel Pluimvee,51.16,4.99,Sussex,147,2.76,1,22.5
2026-06-09,KIP-0066,Lommel Hoeve,51.23,5.31,Sussex,295,2.61,0,22.5
2026-06-09,KIP-0067,Lommel Hoeve,51.23,5.31,Sussex,196,2.39,1,22.5
2026-06-09,KIP-0068,Hasselt Kip,50.93,5.33,Sussex,297,2.64,1,22.5
2026-06-09,KIP-0069,Lommel Hoeve,51.23,5.31,Leghorn,159,2.56,1,22.5
2026-06-09,KIP-0070,Hasselt Kip,50.93,5.33,Rhode Island Red,118,2.51,2,22.5
2026-06-09,KIP-0071,Lommel Hoeve,51.23,5.31,Sussex,198,2.58,0,22.5
2026-06-09,KIP-0072,Hasselt Kip,50.93,5.33,Sussex,183,2.13,2,22.5
2026-06-09,KIP-0073,Lommel Hoeve,51.23,5.31,Sussex,153,2.4,0,22.5
2026-06-09,KIP-0074,Geel Pluimvee,51.16,4.99,Sussex,252,2.45,0,22.5
2026-06-09,KIP-0075,Lommel Hoeve,51.23,5.31,Sussex,223,2.56,3,22.5
2026-06-09,KIP-0076,Lommel Hoeve,51.23,5.31,Sussex,141,3.06,2,22.5
2026-06-09,KIP-0077,Geel Pluimvee,51.16,4.99,Rhode Island Red,308,2.47,0,22.5
2026-06-09,KIP-0078,Lommel Hoeve,51.23,5.31,Rhode Island Red,179,2.62,1,22.5
2026-06-09,KIP-0079,Geel Pluimvee,51.16,4.99,Sussex,275,2.28,0,22.5
2026-06-09,KIP-0080,Lommel Hoeve,51.23,5.31,Rhode Island Red,233,2.79,1,22.5
2026-06-09,KIP-0081,Hasselt Kip,50.93,5.33,Leghorn,236,2.43,0,22.5
2026-06-09,KIP-0082,Hasselt Kip,50.93,5.33,Sussex,144,2.62,0,22.5
2026-06-09,KIP-0083,Lommel Hoeve,51.23,5.31,Leghorn,288,2.79,5,22.5
2026-06-09,KIP-0084,Lommel Hoeve,51.23,5.31,Leghorn,183,2.35,2,22.5
2026-06-09,KIP-0085,Lommel Hoeve,51.23,5.31,Sussex,168,2.26,1,22.5
2026-06-09,KIP-0086,Hasselt Kip,50.93,5.33,Rhode Island Red,280,2.46,1,22.5
2026-06-09,KIP-0087,Lommel Hoeve,51.23,5.31,Leghorn,117,2.69,1,22.5
2026-06-09,KIP-0088,Hasselt Kip,50.93,5.33,Sussex,260,2.44,0,22.5
2026-06-09,KIP-0089,Geel Pluimvee,51.16,4.99,Leghorn,236,2.6,2,22.5
2026-06-09,KIP-0090,Hasselt Kip,50.93,5.33,Leghorn,299,2.35,0,22.5
2026-06-09,KIP-0091,Hasselt Kip,50.93,5.33,Leghorn,254,2.17,1,22.5
2026-06-09,KIP-0092,Geel Pluimvee,51.16,4.99,Leghorn,261,2.67,2,22.5
2026-06-09,KIP-0093,Hasselt Kip,50.93,5.33,Rhode Island Red,190,2.31,1,22.5
2026-06-09,KIP-0094,Lommel Hoeve,51.23,5.31,Leghorn,178,2.67,1,22.5
2026-06-09,KIP-0095,Lommel Hoeve,51.23,5.31,Leghorn,271,2.28,1,22.5
2026-06-09,KIP-0096,Hasselt Kip,50.93,5.33,Leghorn,201,2.49,1,22.5
2026-06-09,KIP-0097,Lommel Hoeve,51.23,5.31,Rhode Island Red,234,2.43,0,22.5
2026-06-09,KIP-0098,Hasselt Kip,50.93,5.33,Leghorn,161,2.39,1,22.5
2026-06-09,KIP-0099,Lommel Hoeve,51.23,5.31,Leghorn,234,2.47,1,22.5
2026-06-09,KIP-0100,Lommel Hoeve,51.23,5.31,Rhode Island Red,130,2.81,0,22.5
2026-06-09,KIP-0101,Hasselt Kip,50.93,5.33,Rhode Island Red,285,2.4,0,22.5
2026-06-09,KIP-0102,Lommel Hoeve,51.23,5.31,Rhode Island Red,211,2.37,0,22.5
2026-06-09,KIP-0103,Hasselt Kip,50.93,5.33,Leghorn,212,2.54,0,22.5
2026-06-09,KIP-0104,Lommel Hoeve,51.23,5.31,Rhode Island Red,146,2.23,1,22.5
2026-06-09,KIP-0105,Lommel Hoeve,51.23,5.31,Rhode Island Red,183,2.37,0,22.5
2026-06-09,KIP-0106,Geel Pluimvee,51.16,4.99,Leghorn,139,2.27,2,22.5
2026-06-09,KIP-0107,Geel Pluimvee,51.16,4.99,Rhode Island Red,270,2.51,0,22.5
2026-06-09,KIP-0108,Hasselt Kip,50.93,5.33,Leghorn,241,2.84,2,22.5
2026-06-09,KIP-0109,Geel Pluimvee,51.16,4.99,Sussex,136,2.04,0,22.5
2026-06-09,KIP-0110,Hasselt Kip,50.93,5.33,Rhode Island Red,226,2.73,0,22.5
2026-06-09,KIP-0111,Geel Pluimvee,51.16,4.99,Sussex,298,2.72,1,22.5
2026-06-09,KIP-0112,Lommel Hoeve,51.23,5.31,Leghorn,203,2.44,3,22.5
2026-06-09,KIP-0113,Hasselt Kip,50.93,5.33,Rhode Island Red,215,2.53,2,22.5
2026-06-09,KIP-0114,Hasselt Kip,50.93,5.33,Leghorn,268,2.48,1,22.5
2026-06-09,KIP-0115,Lommel Hoeve,51.23,5.31,Sussex,210,2.69,0,22.5
2026-06-09,KIP-0116,Hasselt Kip,50.93,5.33,Leghorn,149,2.02,2,22.5
2026-06-09,KIP-0117,Hasselt Kip,50.93,5.33,Rhode Island Red,203,2.34,2,22.5
2026-06-09,KIP-0118,Geel Pluimvee,51.16,4.99,Rhode Island Red,208,2.4,2,22.5
2026-06-09,KIP-0119,Hasselt Kip,50.93,5.33,Sussex,162,3.11,2,22.5
2026-06-09,KIP-0120,Lommel Hoeve,51.23,5.31,Leghorn,312,2.46,1,22.5
2026-06-09,KIP-0121,Geel Pluimvee,51.16,4.99,Rhode Island Red,279,2.33,2,22.5
2026-06-09,KIP-0122,Geel Pluimvee,51.16,4.99,Sussex,179,2.11,0,22.5
2026-06-09,KIP-0123,Lommel Hoeve,51.23,5.31,Rhode Island Red,173,2.76,2,22.5
2026-06-09,KIP-0124,Lommel Hoeve,51.23,5.31,Rhode Island Red,268,2.43,3,22.5
2026-06-09,KIP-0125,Geel Pluimvee,51.16,4.99,Leghorn,170,2.39,0,22.5
2026-06-09,KIP-0126,Hasselt Kip,50.93,5.33,Rhode Island Red,119,2.63,2,22.5
2026-06-09,KIP-0127,Geel Pluimvee,51.16,4.99,Leghorn,131,2.27,2,22.5
2026-06-09,KIP-0128,Lommel Hoeve,51.23,5.31,Rhode Island Red,119,2.47,0,22.5
2026-06-09,KIP-0129,Geel Pluimvee,51.16,4.99,Sussex,274,2.78,1,22.5
2026-06-09,KIP-0130,Lommel Hoeve,51.23,5.31,Rhode Island Red,127,2.23,2,22.5
2026-06-09,KIP-0131,Geel Pluimvee,51.16,4.99,Leghorn,169,2.13,0,22.5
2026-06-09,KIP-0132,Hasselt Kip,50.93,5.33,Leghorn,159,2.37,4,22.5
2026-06-09,KIP-0133,Geel Pluimvee,51.16,4.99,Sussex,167,2.4,2,22.5
2026-06-09,KIP-0134,Geel Pluimvee,51.16,4.99,Rhode Island Red,222,2.47,0,22.5
2026-06-09,KIP-0135,Lommel Hoeve,51.23,5.31,Rhode Island Red,199,2.5,1,22.5
2026-06-09,KIP-0136,Lommel Hoeve,51.23,5.31,Sussex,287,2.09,0,22.5
2026-06-09,KIP-0137,Lommel Hoeve,51.23,5.31,Rhode Island Red,198,2.73,0,22.5
2026-06-09,KIP-0138,Geel Pluimvee,51.16,4.99,Rhode Island Red,312,2.2,0,22.5
2026-06-09,KIP-0139,Hasselt Kip,50.93,5.33,Leghorn,265,2.74,2,22.5
2026-06-09,KIP-0140,Lommel Hoeve,51.23,5.31,Rhode Island Red,161,2.99,1,22.5
2026-06-09,KIP-0141,Lommel Hoeve,51.23,5.31,Rhode Island Red,174,2.14,1,22.5
2026-06-09,KIP-0142,Geel Pluimvee,51.16,4.99,Sussex,283,2.66,0,22.5
2026-06-09,KIP-0143,Lommel Hoeve,51.23,5.31,Sussex,229,2.48,2,22.5
2026-06-09,KIP-0144,Hasselt Kip,50.93,5.33,Leghorn,287,2.3,1,22.5
2026-06-09,KIP-0145,Hasselt Kip,50.93,5.33,Rhode Island Red,304,2.5,2,22.5
2026-06-09,KIP-0146,Lommel Hoeve,51.23,5.31,Rhode Island Red,132,2.51,1,22.5
2026-06-09,KIP-0147,Lommel Hoeve,51.23,5.31,Rhode Island Red,199,2.39,1,22.5
2026-06-09,KIP-0148,Geel Pluimvee,51.16,4.99,Leghorn,291,2.28,1,22.5
2026-06-09,KIP-0149,Hasselt Kip,50.93,5.33,Leghorn,253,2.56,0,22.5
2026-06-09,KIP-0150,Hasselt Kip,50.93,5.33,Sussex,234,2.19,0,22.5
2026-06-09,KIP-0151,Lommel Hoeve,51.23,5.31,Leghorn,227,2.66,0,22.5
2026-06-09,KIP-0152,Geel Pluimvee,51.16,4.99,Rhode Island Red,226,2.71,1,22.5
2026-06-09,KIP-0153,Hasselt Kip,50.93,5.33,Rhode Island Red,284,2.37,1,22.5
2026-06-09,KIP-0154,Hasselt Kip,50.93,5.33,Leghorn,255,2.5,0,22.5
2026-06-09,KIP-0155,Geel Pluimvee,51.16,4.99,Rhode Island Red,123,2.59,1,22.5
2026-06-09,KIP-0156,Geel Pluimvee,51.16,4.99,Rhode Island Red,195,2.51,1,22.5
2026-06-09,KIP-0157,Hasselt Kip,50.93,5.33,Leghorn,273,2.7,2,22.5
2026-06-09,KIP-0158,Hasselt Kip,50.93,5.33,Leghorn,238,2.8,1,22.5
2026-06-09,KIP-0159,Geel Pluimvee,51.16,4.99,Rhode Island Red,133,2.1,0,22.5
2026-06-09,KIP-0160,Hasselt Kip,50.93,5.33,Rhode Island Red,243,2.54,1,22.5
2026-06-09,KIP-0161,Lommel Hoeve,51.23,5.31,Rhode Island Red,158,2.27,1,22.5
2026-06-09,KIP-0162,Lommel Hoeve,51.23,5.31,Sussex,269,2.62,2,22.5
2026-06-09,KIP-0163,Geel Pluimvee,51.16,4.99,Sussex,277,2.41,2,22.5
2026-06-09,KIP-0164,Geel Pluimvee,51.16,4.99,Sussex,149,2.61,1,22.5
2026-06-09,KIP-0165,Geel Pluimvee,51.16,4.99,Leghorn,131,2.51,0,22.5
2026-06-09,KIP-0166,Lommel Hoeve,51.23,5.31,Sussex,176,2.78,2,22.5
2026-06-09,KIP-0167,Hasselt Kip,50.93,5.33,Leghorn,126,2.6,1,22.5
2026-06-09,KIP-0168,Lommel Hoeve,51.23,5.31,Leghorn,302,2.4,1,22.5
2026-06-09,KIP-0169,Hasselt Kip,50.93,5.33,Sussex,264,2.85,0,22.5
2026-06-09,KIP-0170,Lommel Hoeve,51.23,5.31,Sussex,242,2.63,2,22.5
2026-06-09,KIP-0171,Hasselt Kip,50.93,5.33,Sussex,222,2.68,0,22.5
2026-06-09,KIP-0172,Lommel Hoeve,51.23,5.31,Rhode Island Red,201,2.56,1,22.5
2026-06-09,KIP-0173,Geel Pluimvee,51.16,4.99,Sussex,302,2.34,1,22.5
2026-06-09,KIP-0174,Lommel Hoeve,51.23,5.31,Rhode Island Red,244,2.44,1,22.5
2026-06-09,KIP-0175,Hasselt Kip,50.93,5.33,Leghorn,210,2.65,2,22.5
2026-06-09,KIP-0176,Lommel Hoeve,51.23,5.31,Rhode Island Red,132,2.48,0,22.5
2026-06-09,KIP-0177,Lommel Hoeve,51.23,5.31,Sussex,156,2.46,0,22.5
2026-06-09,KIP-0178,Lommel Hoeve,51.23,5.31,Leghorn,241,2.51,2,22.5
2026-06-09,KIP-0179,Geel Pluimvee,51.16,4.99,Leghorn,242,2.3,0,22.5
2026-06-09,KIP-0180,Lommel Hoeve,51.23,5.31,Leghorn,124,2.8,2,22.5
2026-06-09,KIP-0181,Geel Pluimvee,51.16,4.99,Rhode Island Red,284,2.33,1,22.5
2026-06-09,KIP-0182,Geel Pluimvee,51.16,4.99,Sussex,116,2.63,1,22.5
2026-06-09,KIP-0183,Lommel Hoeve,51.23,5.31,Leghorn,256,2.4,2,22.5
2026-06-09,KIP-0184,Lommel Hoeve,51.23,5.31,Leghorn,238,2.61,2,22.5
2026-06-09,KIP-0185,Lommel Hoeve,51.23,5.31,Leghorn,222,2.72,1,22.5
2026-06-09,KIP-0186,Hasselt Kip,50.93,5.33,Rhode Island Red,235,2.68,1,22.5
2026-06-09,KIP-0187,Lommel Hoeve,51.23,5.31,Rhode Island Red,279,2.34,2,22.5
2026-06-09,KIP-0188,Geel Pluimvee,51.16,4.99,Sussex,237,2.5,0,22.5
2026-06-09,KIP-0189,Lommel Hoeve,51.23,5.31,Rhode Island Red,213,2.73,1,22.5
2026-06-09,KIP-0190,Hasselt Kip,50.93,5.33,Leghorn,205,2.68,0,22.5
2026-06-09,KIP-0191,Lommel Hoeve,51.23,5.31,Sussex,159,2.64,0,22.5
